sku,gross_quantity,cancelled_quantity,cancelled_revenue_local,gross_revenue_local,cancel_rate_qty,cancel_rate_revenue
SET346-KR-PP-XS,3,0,0.0,2459.0,0.0,0.0
SET346-KR-PP-XXL,7,0,0.0,4758.0,0.0,0.0
SET346-KR-PP-XXXL,5,0,0.0,3870.0,0.0,0.0
SET347-KR-NP-L,4659,0,2327.62,29648.62,0.0,0.07850685799204145
SET347-KR-NP-M,4659,1,1612.4299999999998,28739.43,0.000214638334406525,0.05610514891909825
SET347-KR-NP-S,4683,2,3326.8599999999997,50817.86,0.00042707666026051675,0.06546635375830465
SET347-KR-NP-XL,4659,1,7236.78,34628.78,0.000214638334406525,0.20898166207414756
SET347-KR-NP-XS,3761,1,4049.1499999999996,54283.15,0.00026588673225206064,0.07459312880700548
SET347-KR-NP-XXL,4651,1,3128.62,23878.62,0.00021500752526338422,0.13102180946805134
SET347-KR-NP-XXXL,4643,1,1612.4299999999998,15643.43,0.00021537798836958864,0.10307394222366832
SET348,7,0,0.0,7060.0,0.0,0.0
SET348-KR-NP-L,5297,1,3440.57,47846.57,0.00018878610534264677,0.07190839385142969
SET348-KR-NP-M,2674,1,968.0,45529.0,0.00037397157816005983,0.02126117419666586
SET348-KR-NP-S,5271,1,968.0,21987.0,0.00018971732119142478,0.044026015372720245
SET348-KR-NP-XL,5294,2,3484.67,45274.67,0.00037778617302606723,0.07696731969553837
SET348-KR-NP-XS,2648,4,3665.0,22713.0,0.0015105740181268882,0.1613613349183287
SET348-KR-NP-XXL,2661,1,2677.09,33999.09,0.0003757985719654265,0.07874004863071336
SET348-KR-NP-XXXL,2650,0,0.0,24807.0,0.0,0.0
SET349,1,0,0.0,1112.5,0.0,0.0
SET349-KR-NP-L,2644,1,1833.29,19325.29,0.00037821482602118004,0.09486481186052059
SET349-KR-NP-M,2644,0,0.0,20868.0,0.0,0.0
SET349-KR-NP-S,2651,1,1860.9,27860.9,0.0003772161448509996,0.06679253003312886
SET349-KR-NP-XL,2655,1,2811.8,31779.8,0.0003766478342749529,0.08847758639135553
SET349-KR-NP-XS,2649,2,1869.0,25323.0,0.0007550018875047187,0.07380642104016112
SET349-KR-NP-XXL,2660,2,6483.73,39297.729999999996,0.0007518796992481203,0.1649899370777905
SET349-KR-NP-XXXL,2666,2,2830.29,40587.29,0.0007501875468867217,0.06973340668963116
SET350,24,0,0.0,35986.96,0.0,0.0
SET350-KR-NP-L,3090,4,8629.189999999999,80043.19,0.0012944983818770227,0.10780667287248295
SET350-KR-NP-M,3072,1,2281.8199999999997,56427.82,0.0003255208333333333,0.04043785494460002
SET350-KR-NP-S,3051,1,1088.0,30396.0,0.00032776138970829236,0.035794183445190156
SET350-KR-NP-XL,3078,2,10253.16,70849.16,0.000649772579597141,0.1447181589732327
SET350-KR-NP-XS,3049,1,3262.18,30895.18,0.00032797638570022957,0.10558863874559073
SET350-KR-NP-XXL,3050,1,1088.0,29509.0,0.0003278688524590164,0.036870107424853436
SET350-KR-NP-XXXL,3060,0,0.0,42135.0,0.0,0.0
SET351-KR-NP-L,4317,1,599.0,18689.0,0.0002316423442205235,0.032050939055059124
SET351-KR-NP-M,1250,1,1169.48,15064.48,0.0008,0.07763162087240981
SET351-KR-NP-S,1242,1,563.0,10770.0,0.0008051529790660225,0.05227483751160631
SET351-KR-NP-XL,1248,1,599.0,13767.0,0.0008012820512820513,0.0435098423766979
SET351-KR-NP-XS,9,1,599.0,5355.0,0.1111111111111111,0.11185807656395892
SET351-KR-NP-XXL,2467,1,599.0,10197.0,0.00040535062829347385,0.05874276748063156
SET351-KR-NP-XXXL,1237,2,1768.48,8371.48,0.0016168148746968471,0.21125057934797672
SET352-KR-NP-L,2958,0,0.0,5089.0,0.0,0.0
SET352-KR-NP-M,4,0,925.72,2869.7200000000003,0.0,0.32258199406213844
SET352-KR-NP-S,4,0,0.0,1944.0,0.0,0.0
SET352-KR-NP-XL,1481,0,0.0,4032.0,0.0,0.0
SET352-KR-NP-XXL,3,0,0.0,1471.0,0.0,0.0
SET352-KR-NP-XXXL,9,0,0.0,4387.0,0.0,0.0
SET353,9,0,0.0,7392.0,0.0,0.0
SET353-KR-NP-L,1961,0,0.0,9896.0,0.0,0.0
SET353-KR-NP-M,2,0,0.0,1776.0,0.0,0.0
SET353-KR-NP-S,2935,0,0.0,9199.0,0.0,0.0
SET353-KR-NP-XL,2,0,0.0,1776.0,0.0,0.0
SET353-KR-NP-XS,1955,2,1704.0,4484.0,0.0010230179028132991,0.3800178412132025
SET353-KR-NP-XXL,2,0,0.0,888.0,0.0,0.0
SET353-KR-NP-XXXL,6,0,0.0,5184.0,0.0,0.0
SET355,14,0,0.0,22750.0,0.0,0.0
SET355-KR-PP-L,9769,0,1249.11,28096.11,0.0,0.04445846773806053
SET355-KR-PP-M,3269,0,0.0,24547.0,0.0,0.0
SET355-KR-PP-S,9786,2,7232.62,51010.62,0.00020437359493153485,0.14178655346670946
SET355-KR-PP-XL,3270,0,2498.22,29403.22,0.0,0.08496416378886393
SET355-KR-PP-XS,4897,0,3291.96,32235.96,0.0,0.1021207372139685
SET355-KR-PP-XXL,3273,0,2498.22,32932.22,0.0,0.07585944707037666
SET355-KR-PP-XXXL,3269,0,0.0,24099.0,0.0,0.0
SET356,8,0,0.0,8250.0,0.0,0.0
SET356-KR-NP-L,30,2,2224.0,30714.0,0.06666666666666667,0.07240997590675262
SET356-KR-NP-M,1306,0,0.0,32658.0,0.0,0.0
SET356-KR-NP-S,26,2,2068.0,26354.0,0.07692307692307693,0.07847006147074448
SET356-KR-NP-XL,35,0,4758.4,39887.4,0.0,0.11929581772690122
SET356-KR-NP-XS,29,2,3870.8599999999997,30584.86,0.06896551724137931,0.1265613117078188
SET356-KR-NP-XXL,27,0,1902.86,29455.86,0.0,0.06460038851352498
SET356-KR-NP-XXXL,36,1,2901.8599999999997,38799.86,0.027777777777777776,0.07479047604810944
SET357-KR-NP-L,64,2,2966.77,48143.77,0.03125,0.06162313420822674
SET357-KR-NP-M,53,3,11080.67,49262.67,0.05660377358490566,0.2249303580175415
SET357-KR-NP-S,47,4,7402.12,39023.12,0.0851063829787234,0.189685499263001
SET357-KR-NP-XL,46,2,4433.16,37550.16,0.043478260869565216,0.11805968336752758
SET357-KR-NP-XS,31,1,3708.16,26986.16,0.03225806451612903,0.13740969445078513
SET357-KR-NP-XXL,37,1,771.0,25892.0,0.02702702702702703,0.02977753746330913
SET357-KR-NP-XXXL,36,2,2276.29,27775.29,0.05555555555555555,0.08195377978051714
SET358,2,0,0.0,2060.0,0.0,0.0
SET358-KR-NP-L,3106,0,0.0,6721.0,0.0,0.0
SET358-KR-NP-M,5743,0,981.25,23079.25,0.0,0.0425165462482533
SET358-KR-NP-S,3114,0,1957.1399999999999,17287.14,0.0,0.1132136374206491
SET358-KR-NP-XL,7756,0,0.0,9118.0,0.0,0.0
SET358-KR-NP-XS,3113,2,2526.0,16712.0,0.00064246707356248,0.15114887505983723
SET358-KR-NP-XXL,3109,0,0.0,11076.0,0.0,0.0
SET358-KR-NP-XXXL,3116,0,1239.29,20947.29,0.0,0.05916230691416407
SET359,8,0,0.0,9600.0,0.0,0.0
SET359-KR-NP-L,25,0,0.0,23912.0,0.0,0.0
SET359-KR-NP-M,16,3,4376.1900000000005,16419.19,0.1875,0.26652898224577465
SET359-KR-NP-S,6,0,0.0,5794.0,0.0,0.0
SET359-KR-NP-XL,22,3,4782.38,22555.38,0.13636363636363635,0.21202834977730367
SET359-KR-NP-XS,4,0,0.0,3769.0,0.0,0.0
SET359-KR-NP-XXL,13,1,899.0,10999.0,0.07692307692307693,0.08173470315483226
SET359-KR-NP-XXXL,21,1,1755.19,20600.19,0.047619047619047616,0.08520261220891653
SET360,4,0,0.0,4892.5,0.0,0.0
SET360-KR-NP-L,29,1,6237.65,38096.65,0.034482758620689655,0.1637322441737003
SET360-KR-NP-M,13,2,2252.0,13491.0,0.15384615384615385,0.1669260988807353
SET360-KR-NP-S,15,1,1126.0,17526.0,0.06666666666666667,0.06424740385712656
SET360-KR-NP-XL,31,1,2131.36,36320.36,0.03225806451612903,0.05868223773112381
SET360-KR-NP-XS,3,0,0.0,3378.0,0.0,0.0
SET360-KR-NP-XXL,27,0,2010.72,33529.72,0.0,0.059968290817817745
SET360-KR-NP-XXXL,29,2,3425.6400000000003,33984.64,0.06896551724137931,0.10079965537372179
SET361,3,0,0.0,3090.0,0.0,0.0
SET361-KR-NP-L,1,0,0.0,0.0,0.0,0.0
SET361-KR-NP-M,13,0,0.0,15545.0,0.0,0.0
SET361-KR-NP-S,24,1,1126.0,28002.0,0.041666666666666664,0.040211413470466396
SET361-KR-NP-XS,17,1,1126.0,20843.0,0.058823529411764705,0.05402293335892146
SET363,1,0,0.0,1240.0,0.0,0.0
SET363-KR-NP-L,41,0,3246.42,54366.42,0.0,0.05971369827183766
SET363-KR-NP-M,33,2,5813.92,44562.92,0.06060606060606061,0.13046541833434613
SET363-KR-NP-S,4688,1,1149.0,46384.0,0.00021331058020477816,0.024771472921697138
SET363-KR-NP-XL,48,0,6432.14,64486.14,0.0,0.0997445342518563
SET363-KR-NP-XS,30,3,4647.54,37164.54,0.1,0.12505307478580388
SET363-KR-NP-XXL,59,1,2271.3199999999997,70850.32,0.01694915254237288,0.03205800623059994
SET363-KR-NP-XXXL,43,0,3246.42,53997.42,0.0,0.060121761373043384
SET364,1,0,0.0,1287.5,0.0,0.0
SET364-KR-NP-L,33,0,3016.08,40208.08,0.0,0.07501178867531103
SET364-KR-NP-M,40,3,6361.08,45606.08,0.075,0.13947877125155242
SET364-KR-NP-S,21,2,3224.36,22590.36,0.09523809523809523,0.14273167846816076
SET364-KR-NP-XL,27,0,1005.36,32442.36,0.0,0.030989114232133543
SET364-KR-NP-XS,11,1,1138.0,12822.0,0.09090909090909091,0.08875370457026985
SET364-KR-NP-XXL,41,3,4807.360000000001,48667.36,0.07317073170731707,0.09877996258683439
SET364-KR-NP-XXXL,2,0,0.0,2476.0,0.0,0.0
SET365-KR-NP-L,28,3,4304.25,28311.25,0.10714285714285714,0.15203320234888956
SET365-KR-NP-M,31,3,3310.0,34939.0,0.0967741935483871,0.09473654082830076
SET365-KR-NP-S,12,0,0.0,14401.0,0.0,0.0
SET365-KR-NP-XL,3,0,981.25,4304.25,0.0,0.2279723529070105
SET365-KR-NP-XS,7,1,1099.0,8028.0,0.14285714285714285,0.13689586447433982
SET365-KR-NP-XXL,22,0,2319.64,26096.64,0.0,0.08888653865018638
SET365-KR-NP-XXXL,8,1,2093.25,10212.25,0.125,0.2049744179784083
SET366,2,0,0.0,2650.0,0.0,0.0
SET366-KR-NP-L,17,2,3798.9300000000003,21800.93,0.11764705882352941,0.1742554102049775
SET366-KR-NP-M,1350,0,2017.86,17047.86,0.0,0.1183644164135557
SET366-KR-NP-S,20,0,1070.54,24305.54,0.0,0.044045102474579864
SET366-KR-NP-XL,6,0,0.0,7839.0,0.0,0.0
SET366-KR-NP-XS,23,1,2482.9300000000003,30036.93,0.043478260869565216,0.08266257570264339
SET366-KR-NP-XXL,28,1,2201.4,32409.4,0.03571428571428571,0.06792473788468778
SET366-KR-NP-XXXL,13,0,1283.93,16134.93,0.0,0.07957456276537922
SET369,1,0,0.0,1030.0,0.0,0.0
SET369-KR-NP-L,13,1,1399.0,17709.0,0.07692307692307693,0.07899937884691399
SET369-KR-NP-M,13,0,2296.43,20005.43,0.0,0.11479033442420382
SET369-KR-NP-S,19,1,2220.3199999999997,24727.32,0.05263157894736842,0.08979218127965342
SET369-KR-NP-XL,10,1,2564.1099999999997,15155.11,0.1,0.16919111771541082
SET369-KR-NP-XS,7,0,0.0,8593.0,0.0,0.0
SET369-KR-NP-XXL,42,3,3519.0,52671.0,0.07142857142857142,0.06681095859201458
SET369-KR-NP-XXXL,15,0,1047.32,19593.32,0.0,0.053452911502491665
SET372,5,0,0.0,4200.0,0.0,0.0
SET372-KR-PP-L,1,0,0.0,667.0,0.0,0.0
SET372-KR-PP-M,1,0,0.0,667.0,0.0,0.0
SET372-KR-PP-S,1,0,0.0,647.0,0.0,0.0
SET372-KR-PP-XL,853,0,0.0,2216.0,0.0,0.0
SET372-KR-PP-XS,1,0,0.0,667.0,0.0,0.0
SET372-KR-PP-XXL,2554,0,0.0,3420.0,0.0,0.0
SET372-KR-PP-XXXL,4,0,0.0,2668.0,0.0,0.0
SET373,1,0,0.0,1000.0,0.0,0.0
SET373-KR-PP-L,4005,0,0.0,4830.0,0.0,0.0
SET373-KR-PP-M,4006,0,0.0,4834.0,0.0,0.0
SET373-KR-PP-S,4006,0,0.0,5753.0,0.0,0.0
SET373-KR-PP-XL,5009,0,0.0,8148.0,0.0,0.0
SET373-KR-PP-XS,2003,0,0.0,2832.0,0.0,0.0
SET373-KR-PP-XXL,4007,1,774.0,6390.0,0.0002495632642874969,0.12112676056338029
SET373-KR-PP-XXXL,2004,0,0.0,3586.0,0.0,0.0
SET374-KR-NP-L,5330,4,3625.52,80162.52,0.00075046904315197,0.045227121103478284
SET374-KR-NP-M,2060,5,7570.969999999999,74593.97,0.0024271844660194173,0.10149573752409208
SET374-KR-NP-S,97,7,5454.14,60040.14,0.07216494845360824,0.09084156032947292
SET374-KR-NP-XL,2061,10,9515.14,72312.14,0.0048520135856380394,0.13158426786982103
SET374-KR-NP-XS,88,8,6035.15,55908.15,0.09090909090909091,0.10794758903666102
SET374-KR-NP-XXL,2035,5,3683.57,50204.57,0.002457002457002457,0.07337120903535276
SET374-KR-NP-XXXL,1375,10,6989.71,46681.71,0.007272727272727273,0.14973123306751188
SET375-KR-NP-L,1500,0,2651.44,20005.44,0.0,0.13253595022153974
SET375-KR-NP-M,3719,11,10806.3,26830.3,0.0029577843506318905,0.4027647845905562
SET375-KR-NP-S,1501,3,2750.86,19391.86,0.001998667554963358,0.14185642841893453
SET375-KR-NP-XL,2242,0,0.0,20856.0,0.0,0.0
SET375-KR-NP-XS,1486,0,2651.44,11043.44,0.0,0.24009185543634953
SET375-KR-NP-XXL,3703,0,662.86,13522.86,0.0,0.04901773737212394
SET375-KR-NP-XXXL,26,3,2038.0,17904.0,0.11538461538461539,0.11382931188561216
SET376-KR-NP-L,11,1,1194.28,6874.28,0.09090909090909091,0.1737316489872394
SET376-KR-NP-M,11,2,1120.0,6240.0,0.18181818181818182,0.1794871794871795
SET376-KR-NP-S,9,1,2693.3199999999997,6799.32,0.1111111111111111,0.3961160821964549
SET376-KR-NP-XL,6,0,0.0,3360.0,0.0,0.0
SET376-KR-NP-XS,14,3,2213.33,7991.33,0.21428571428571427,0.27696641234938363
SET376-KR-NP-XXL,4,1,560.0,2329.0,0.25,0.24044654358093603
SET376-KR-NP-XXXL,696,0,0.0,5315.0,0.0,0.0
SET377,11,0,0.0,14820.0,0.0,0.0
SET377-KR-NP-L,14,0,0.0,16280.0,0.0,0.0
SET377-KR-NP-M,12,0,3316.08,17152.079999999998,0.0,0.19333398631536236
SET377-KR-NP-S,37,0,1105.36,42485.36,0.0,0.02601743282862614
SET377-KR-NP-XL,16,1,7718.369999999999,25438.37,0.0625,0.3034144876420934
SET377-KR-NP-XS,37,1,5067.17,44247.17,0.02702702702702703,0.11451964046514163
SET377-KR-NP-XXL,30,1,7462.78,40558.78,0.03333333333333333,0.18399912423401296
SET377-KR-NP-XXXL,24,2,7143.43,31765.43,0.08333333333333333,0.22488063281372234
SET378-KR-NP-L,3044,0,0.0,25380.0,0.0,0.0
SET378-KR-NP-M,3040,1,1221.0,20286.0,0.0003289473684210526,0.060189293108547766
SET378-KR-NP-S,4566,1,3446.79,40271.79,0.0002190100744634253,0.0855881995808977
SET378-KR-NP-XL,4548,0,2250.0,18168.0,0.0,0.1238441215323646
SET378-KR-NP-XS,4558,0,1159.82,29293.82,0.0,0.03959265128276203
SET378-KR-NP-XXL,4562,0,0.0,34336.0,0.0,0.0
SET378-KR-NP-XXXL,9090,1,1245.0,23715.0,0.00011001100110011001,0.05249841872232764
SET380,6,0,0.0,6550.0,0.0,0.0
SET380-KR-NP-L,5415,0,0.0,16177.0,0.0,0.0
SET380-KR-NP-M,5433,5,6918.16,36359.16,0.0009203018590097553,0.19027282258446013
SET380-KR-NP-S,5428,2,1990.0,30507.0,0.00036845983787767134,0.0652309306060904
SET380-KR-NP-XL,5415,0,0.0,16281.0,0.0,0.0
SET380-KR-NP-XS,2716,2,1990.0,17488.0,0.0007363770250368188,0.11379231473010064
SET380-KR-NP-XXL,5417,0,0.0,18458.0,0.0,0.0
SET380-KR-NP-XXXL,2718,1,965.0,18583.0,0.0003679175864606328,0.05192918258623473
SET383-KR-NP-L,4679,1,4744.71,38447.71,0.00021372088053002778,0.1234068296915473
SET383-KR-NP-M,962,0,1802.8500000000001,24948.85,0.0,0.07226184774047703
SET383-KR-NP-S,936,0,570.48,7700.48,0.0,0.07408369348404256
SET383-KR-NP-XL,946,0,0.0,13472.0,0.0,0.0
SET383-KR-NP-XS,4,0,570.48,3094.48,0.0,0.1843540756443732
SET383-KR-NP-XXL,967,1,1199.95,25891.95,0.001034126163391934,0.046344520208018325
SET383-KR-NP-XXXL,950,0,0.0,15650.0,0.0,0.0
SET384-KR-NP-L,1860,0,0.0,7036.0,0.0,0.0
SET384-KR-NP-M,11,0,600.95,7511.95,0.0,0.07999920127263893
SET384-KR-NP-S,10,2,1260.0,5609.0,0.2,0.2246389730789802
SET384-KR-NP-XL,13,0,1201.9,8743.9,0.0,0.13745582634751086
SET384-KR-NP-XS,2,0,0.0,1230.0,0.0,0.0
SET384-KR-NP-XXL,1862,0,570.48,8630.48,0.0,0.0661006108582605
SET384-KR-NP-XXXL,16,0,570.48,10500.48,0.0,0.054328944962516
SET385-KR-NP-L,1875,0,1201.9,17498.9,0.0,0.06868431729994456
SET385-KR-NP-M,35,1,1201.48,22741.48,0.02857142857142857,0.05283209360164774
SET385-KR-NP-S,9,0,0.0,4886.0,0.0,0.0
SET385-KR-NP-XL,1879,0,0.0,18871.0,0.0,0.0
SET385-KR-NP-XS,4,0,0.0,2492.0,0.0,0.0
SET385-KR-NP-XXL,1869,0,1768.57,14287.57,0.0,0.12378382048171942
SET385-KR-NP-XXXL,18,0,1802.8500000000001,12561.85,0.0,0.14351787356161713
SET386-KR-NP-L,1883,0,0.0,21209.0,0.0,0.0
SET386-KR-NP-M,1877,0,1772.38,19093.38,0.0,0.09282693792298692
SET386-KR-NP-S,16,0,2342.86,11583.86,0.0,0.20225209904125221
SET386-KR-NP-XL,7,0,600.95,4935.95,0.0,0.12174961253659378
SET386-KR-NP-XS,12,0,0.0,7516.0,0.0,0.0
SET386-KR-NP-XXL,1878,1,1252.33,18623.33,0.0005324813631522897,0.06724522413553322
SET386-KR-NP-XXXL,16,0,570.48,10542.48,0.0,0.05411250483757143
SET388,6,0,0.0,8700.0,0.0,0.0
SET388-KR-NP-L,2965,1,1233.0,19524.0,0.0003372681281618887,0.06315304240934234
SET388-KR-NP-M,5906,0,0.0,8659.0,0.0,0.0
SET388-KR-NP-S,1492,1,1299.0,21035.0,0.0006702412868632708,0.06175421915854528
SET388-KR-NP-XL,4443,0,0.0,24848.0,0.0,0.0
SET388-KR-NP-XS,1497,1,2458.8199999999997,30731.82,0.0006680026720106881,0.08000892885614974
SET388-KR-NP-XXL,2963,2,3757.8199999999997,50811.82,0.0006749915626054674,0.07395562686004949
SET388-KR-NP-XXXL,1520,1,2637.3900000000003,60094.39,0.0006578947368421052,0.04388745771443891
SET389-KR-NP-L,4045,1,3191.43,32893.43,0.00024721878862793575,0.09702332654271688
SET389-KR-NP-M,2025,0,2499.04,19887.04,0.0,0.1256617374933625
SET389-KR-NP-S,2031,1,4411.8,24301.8,0.0004923682914820286,0.1815421079920006
SET389-KR-NP-XL,2053,0,3110.48,38228.48,0.0,0.08136551597133863
SET389-KR-NP-XS,2016,0,617.14,12092.14,0.0,0.051036458393634215
SET389-KR-NP-XXL,2048,1,1396.62,33122.62,0.00048828125,0.04216514273327411
SET389-KR-NP-XXXL,2022,0,1234.28,16798.28,0.0,0.07347657022028446
SET390-KR-NP-L,14,0,0.0,12998.0,0.0,0.0
SET390-KR-NP-M,6,0,0.0,5500.0,0.0,0.0
SET390-KR-NP-S,1,0,0.0,882.0,0.0,0.0
SET390-KR-NP-XL,7,0,0.0,5643.0,0.0,0.0
SET390-KR-NP-XS,4,0,0.0,3619.0,0.0,0.0
SET390-KR-NP-XXL,4,0,0.0,2620.0,0.0,0.0
SET390-KR-NP-XXXL,9,0,0.0,8029.0,0.0,0.0
SET392,2,0,0.0,1530.0,0.0,0.0
SET392-KR-NP-L,61,3,3013.95,47208.95,0.04918032786885246,0.06384276710242444
SET392-KR-NP-M,3525,7,11583.08,104572.08,0.0019858156028368795,0.11076646844932223
SET392-KR-NP-S,1760,1,3081.8500000000004,48348.85,0.0005681818181818182,0.06374195042901745
SET392-KR-NP-XL,905,4,4717.9,44935.9,0.004419889502762431,0.10499177717593282
SET392-KR-NP-XS,45,5,4659.96,36283.96,0.1111111111111111,0.12843030363830188
SET392-KR-NP-XXL,2596,2,1494.0,34824.0,0.0007704160246533128,0.04290144727773949
SET392-KR-NP-XXXL,24,3,3001.95,19040.95,0.125,0.1576575748583973
SET393-KR-NP-L,29,0,0.0,26628.0,0.0,0.0
SET393-KR-NP-M,20,0,951.43,22165.43,0.0,0.04292404884543183
SET393-KR-NP-S,50,5,7750.65,50318.65,0.1,0.1540313581544815
SET393-KR-NP-XL,16,1,1891.8600000000001,16428.86,0.0625,0.11515467293531019
SET393-KR-NP-XS,60,2,4978.72,64002.72,0.03333333333333333,0.07778919395925674
SET393-KR-NP-XXL,4100,4,4935.93,52266.93,0.000975609756097561,0.09443696042602848
SET393-KR-NP-XXXL,53,2,6674.37,54866.37,0.03773584905660377,0.12164774159471457
SET394,5,0,0.0,7375.0,0.0,0.0
SET394-KR-NP-L,5928,2,3372.57,34307.57,0.00033738191632928474,0.09830396032129353
SET394-KR-NP-M,7399,0,1957.14,29853.14,0.0,0.06555893282917644
SET394-KR-NP-S,2977,0,978.57,32638.57,0.0,0.02998201207957334
SET394-KR-NP-XL,2967,0,2935.71,22393.71,0.0,0.13109529416965746
SET394-KR-NP-XS,2985,5,7622.14,41858.14,0.0016750418760469012,0.18209456989727685
SET394-KR-NP-XXL,2961,0,0.0,11769.0,0.0,0.0
SET394-KR-NP-XXXL,2962,0,0.0,14642.0,0.0,0.0
SET395,12,0,0.0,14025.0,0.0,0.0
SET395-KR-NP-L,17,3,3242.0,16003.0,0.17647058823529413,0.20258701493469974
SET395-KR-NP-M,2565,0,0.0,14565.0,0.0,0.0
SET395-KR-NP-S,2,0,0.0,2109.0,0.0,0.0
SET395-KR-NP-XL,7,0,0.0,6905.0,0.0,0.0
SET395-KR-NP-XS,7,0,0.0,7432.0,0.0,0.0
SET395-KR-NP-XXL,2575,1,962.0,25382.0,0.0003883495145631068,0.037900874635568516
SET395-KR-NP-XXXL,13,0,1011.61,14357.61,0.0,0.07045810549248796
SET396,7,0,0.0,7350.0,0.0,0.0
SET396-KR-PP-L,2660,1,3753.71,39503.71,0.00037593984962406017,0.09502170808767076
SET396-KR-PP-M,2668,2,5985.74,49065.74,0.0007496251874062968,0.1219942876638567
SET396-KR-PP-S,2641,1,3810.85,19590.85,0.0003786444528587656,0.19452193243274285
SET396-KR-PP-XL,2661,2,5739.8,41335.8,0.000751597143930853,0.13885784235456916
SET396-KR-PP-XS,11,2,3047.95,10951.95,0.18181818181818182,0.27830203753669436
SET396-KR-PP-XXL,2651,0,0.0,28146.0,0.0,0.0
SET396-KR-PP-XXXL,23,2,1946.0,21985.0,0.08695652173913043,0.08851489652035478
SET397,2,0,0.0,2430.0,0.0,0.0
SET397-KR-NP  -M,149,7,20535.59,170781.59,0.04697986577181208,0.12024475237641247
SET397-KR-NP-L,5415,0,0.0,18449.0,0.0,0.0
SET397-KR-NP-M,2702,0,0.0,2604.0,0.0,0.0
SET397-KR-NP-S,2811,3,7011.83,116435.83,0.0010672358591248667,0.06022055238494886
SET397-KR-NP-XL,9524,3,7208.83,83859.83,0.0003149937001259975,0.08596285015125835
SET397-KR-NP-XS,2773,5,10905.08,80067.08,0.0018031013342949874,0.1361992968895581
SET397-KR-NP-XXL,5473,5,9752.72,85474.72,0.0009135757354284671,0.11410063700705891
SET397-KR-NP-XXXL,5473,3,4242.93,73766.93,0.0005481454412570802,0.05751805043262612
SET398-KR-PP-L,55,2,6212.16,66334.16,0.03636363636363636,0.09364948617725768
SET398-KR-PP-M,61,5,10821.48,74804.48,0.08196721311475409,0.14466352817371367
SET398-KR-PP-S,57,2,7362.2,70364.2,0.03508771929824561,0.10462991123326919
SET398-KR-PP-XL,52,2,9414.42,65631.42,0.038461538461538464,0.1434437956698179
SET398-KR-PP-XS,31,1,3303.86,37555.86,0.03225806451612903,0.08797189040538547
SET398-KR-PP-XXL,81,0,1058.93,94803.93,0.0,0.011169684632272102
SET398-KR-PP-XXXL,57,0,995.54,66340.54,0.0,0.015006510347971241
SET400-KR-NP-L,36,5,6261.57,40607.57,0.1388888888888889,0.15419711152378732
SET400-KR-NP-M,14,1,3928.71,18460.71,0.07142857142857142,0.21281467505854326
SET400-KR-NP-S,11,1,1036.0,11870.0,0.09090909090909091,0.08727885425442292
SET400-KR-NP-XL,23,3,4157.57,25065.57,0.13043478260869565,0.1658677620337379
SET400-KR-NP-XS,5,0,0.0,5712.0,0.0,0.0
SET400-KR-NP-XXL,16,0,953.57,18349.57,0.0,0.05196688532755809
SET400-KR-NP-XXXL,16,0,0.0,18140.0,0.0,0.0
SET401,2,0,0.0,2700.0,0.0,0.0
SET401-KR-NP-L,31,0,2854.29,34137.29,0.0,0.08361208520067058
SET401-KR-NP-M,25,1,969.0,25820.0,0.04,0.037529047250193646
SET401-KR-NP-S,12,1,999.0,11363.0,0.08333333333333333,0.08791692334770747
SET401-KR-NP-XL,19,0,951.43,19090.43,0.0,0.049838060221796994
SET401-KR-NP-XS,5,1,2873.29,6809.29,0.2,0.42196616681034294
SET401-KR-NP-XXL,20,0,951.43,20059.43,0.0,0.04743056009069051
SET401-KR-NP-XXXL,21,1,2901.8599999999997,22821.86,0.047619047619047616,0.12715265101091672
SET402-KR-NP-L,41,1,4901.2300000000005,44992.23,0.024390243902439025,0.10893503167102409
SET402-KR-NP-M,44,3,4817.33,43933.33,0.06818181818181818,0.10965091878990278
SET402-KR-NP-S,20,0,0.0,20344.0,0.0,0.0
SET402-KR-NP-XL,31,0,4704.75,35403.75,0.0,0.1328884652049571
SET402-KR-NP-XS,5,0,940.95,6041.95,0.0,0.15573614478769274
SET402-KR-NP-XXL,31,2,3001.8900000000003,29956.89,0.06451612903225806,0.10020699745534334
SET402-KR-NP-XXXL,42,1,2869.9,43205.9,0.023809523809523808,0.06642379860157988
SET403-KR-NP-L,6,0,0.0,5964.0,0.0,0.0
SET403-KR-NP-M,3,0,0.0,2997.0,0.0,0.0
SET403-KR-NP-S,3,0,0.0,3226.0,0.0,0.0
SET403-KR-NP-XL,15,0,0.0,15383.0,0.0,0.0
SET403-KR-NP-XXL,5,1,999.0,3996.0,0.2,0.25
SET403-KR-NP-XXXL,3,0,0.0,2997.0,0.0,0.0
SET404,2,0,0.0,2220.0,0.0,0.0
SET404-KR-NP-L,6,0,0.0,7724.0,0.0,0.0
SET404-KR-NP-M,4,0,0.0,5326.0,0.0,0.0
SET404-KR-NP-S,6,0,0.0,7050.0,0.0,0.0
SET404-KR-NP-XL,7,2,2326.0,8249.0,0.2857142857142857,0.281973572554249
SET404-KR-NP-XS,3,0,0.0,4657.0,0.0,0.0
SET404-KR-NP-XXL,7,1,1199.0,8393.0,0.14285714285714285,0.14285714285714285
SET404-KR-NP-XXXL,5,0,0.0,5851.0,0.0,0.0
